ShiftKey,LineId,Segment,Cluster,Count,Hours,HaltedHours,StoppedHours
ngp2|2026-05-29|day,ngp2,unattributed,Other,3,0.11,0.0,0.11
ngp2|2026-05-29|night,ngp2,hydration,Limit Switch,31,1.82,1.8,0.02
ngp2|2026-05-29|night,ngp2,hydration,Other,11,0.52,0.52,0.0
ngp2|2026-05-29|night,ngp2,hydration,Cap,17,0.83,0.8,0.04
ngp2|2026-05-29|night,ngp2,hydration,Catheter Reject,3,0.07,0.07,0.0
ngp2|2026-05-29|night,ngp2,hydration,Gripper,2,0.23,0.23,0.0
ngp2|2026-05-29|night,ngp2,hydration,PMK / Media,1,0.27,0.27,0.0
ngp2|2026-05-29|night,ngp2,foil,Detection Fault,15,0.44,0.0,0.44
ngp2|2026-05-29|night,ngp2,foil,Other,4,0.18,0.16,0.02
ngp2|2026-05-29|night,ngp2,foil,Printer,8,0.4,0.25,0.15
ngp2|2026-05-29|night,ngp2,foil,Labeler,1,0.15,0.15,0.0
ngp2|2026-05-29|night,ngp2,foil,Positioning,2,0.04,0.0,0.04
ngp2|2026-05-29|night,ngp2,foil,Sealing Lane,13,0.42,0.0,0.42
ngp2|2026-05-29|night,ngp2,schubert,Line Stop / Wait,8,0.27,0.0,0.27
ngp2|2026-05-29|night,ngp2,unattributed,Other,6,1.14,0.0,1.14
ngp2|2026-05-30|day,ngp2,hydration,PMK / Media,2,1.0,0.96,0.04
ngp2|2026-05-30|day,ngp2,hydration,Other,6,0.51,0.51,0.0
ngp2|2026-05-30|day,ngp2,hydration,Limit Switch,1,0.07,0.07,0.0
ngp2|2026-05-30|day,ngp2,hydration,Foam,1,0.02,0.02,0.0
ngp2|2026-05-30|day,ngp2,hydration,Catheter Reject,3,0.08,0.08,0.0
ngp2|2026-05-30|day,ngp2,hydration,Cap,1,0.09,0.09,0.0
ngp2|2026-05-30|day,ngp2,hydration,Timing,1,0.02,0.02,0.0
ngp2|2026-05-30|day,ngp2,foil,Edge Trim,1,0.09,0.09,0.0
ngp2|2026-05-30|day,ngp2,foil,Detection Fault,33,0.9,0.0,0.9
ngp2|2026-05-30|day,ngp2,foil,Sealing Lane,4,0.15,0.0,0.15
ngp2|2026-05-30|day,ngp2,foil,Labeler,1,0.19,0.19,0.0
ngp2|2026-05-30|day,ngp2,foil,Printer,4,0.15,0.04,0.11
ngp2|2026-05-30|day,ngp2,foil,Positioning,5,0.13,0.0,0.13
ngp2|2026-05-30|day,ngp2,schubert,Line Stop / Wait,31,1.66,0.0,1.66
ngp2|2026-05-30|day,ngp2,manual,Manual,2,0.23,0.0,0.23
ngp2|2026-05-30|day,ngp2,unattributed,Other,12,0.31,0.0,0.31
ngp2|2026-05-30|night,ngp2,hydration,Timing,1,0.05,0.0,0.05
ngp2|2026-05-30|night,ngp2,hydration,Catheter Reject,1,0.06,0.06,0.0
ngp2|2026-05-30|night,ngp2,hydration,Limit Switch,3,0.09,0.09,0.0
ngp2|2026-05-30|night,ngp2,hydration,PMK / Media,2,0.32,0.13,0.19
ngp2|2026-05-30|night,ngp2,hydration,Gripper,2,0.29,0.29,0.0
ngp2|2026-05-30|night,ngp2,hydration,Other,2,0.06,0.06,0.0
ngp2|2026-05-30|night,ngp2,foil,Detection Fault,42,1.61,0.0,1.61
ngp2|2026-05-30|night,ngp2,foil,Sealing Lane,7,0.19,0.0,0.19
ngp2|2026-05-30|night,ngp2,foil,Positioning,11,0.17,0.0,0.17
ngp2|2026-05-30|night,ngp2,foil,Other,2,0.08,0.04,0.04
ngp2|2026-05-30|night,ngp2,foil,Printer,3,0.16,0.13,0.03
ngp2|2026-05-30|night,ngp2,foil,Labeler,4,0.34,0.17,0.17
ngp2|2026-05-30|night,ngp2,foil,Edge Trim,1,0.03,0.03,0.0
ngp2|2026-05-30|night,ngp2,schubert,Line Stop / Wait,23,0.72,0.0,0.72
ngp2|2026-05-30|night,ngp2,manual,Manual,1,0.18,0.0,0.18
ngp2|2026-05-30|night,ngp2,unattributed,Other,12,0.33,0.02,0.31
ngp2|2026-05-31|day,ngp2,hydration,PMK / Media,1,0.01,0.0,0.01
ngp2|2026-05-31|day,ngp2,hydration,Gripper,7,0.57,0.55,0.02
ngp2|2026-05-31|day,ngp2,hydration,Limit Switch,6,0.47,0.47,0.0
ngp2|2026-05-31|day,ngp2,hydration,Cap,1,0.03,0.03,0.0
ngp2|2026-05-31|day,ngp2,hydration,Catheter Reject,5,0.17,0.17,0.0
ngp2|2026-05-31|day,ngp2,hydration,Other,1,0.05,0.05,0.0
ngp2|2026-05-31|day,ngp2,foil,Detection Fault,48,1.31,0.0,1.31
ngp2|2026-05-31|day,ngp2,foil,Sealing Lane,5,0.24,0.0,0.24
ngp2|2026-05-31|day,ngp2,foil,Positioning,6,0.18,0.0,0.18
ngp2|2026-05-31|day,ngp2,foil,Labeler,6,0.28,0.24,0.04
ngp2|2026-05-31|day,ngp2,foil,Printer,4,0.23,0.15,0.08
ngp2|2026-05-31|day,ngp2,foil,Other,8,0.39,0.13,0.26
ngp2|2026-05-31|day,ngp2,foil,Edge Trim,7,0.5,0.31,0.19
ngp2|2026-05-31|day,ngp2,schubert,Line Stop / Wait,14,0.97,0.15,0.83
ngp2|2026-05-31|day,ngp2,manual,Manual,8,0.55,0.17,0.38
ngp2|2026-05-31|day,ngp2,unattributed,Other,8,0.24,0.03,0.22
ngp2|2026-05-31|night,ngp2,hydration,Gripper,5,0.1,0.1,0.0
ngp2|2026-05-31|night,ngp2,hydration,Catheter Reject,3,0.06,0.06,0.0
ngp2|2026-05-31|night,ngp2,hydration,Other,2,0.32,0.3,0.01
ngp2|2026-05-31|night,ngp2,hydration,Limit Switch,3,0.07,0.07,0.0
ngp2|2026-05-31|night,ngp2,hydration,PMK / Media,1,0.25,0.25,0.0
ngp2|2026-05-31|night,ngp2,foil,Printer,12,0.62,0.1,0.51
ngp2|2026-05-31|night,ngp2,foil,Detection Fault,34,0.86,0.0,0.86
ngp2|2026-05-31|night,ngp2,foil,Labeler,3,0.33,0.3,0.03
ngp2|2026-05-31|night,ngp2,foil,Other,3,0.08,0.06,0.02
ngp2|2026-05-31|night,ngp2,foil,Edge Trim,1,0.03,0.03,0.0
ngp2|2026-05-31|night,ngp2,foil,Sealing Lane,7,0.11,0.0,0.11
ngp2|2026-05-31|night,ngp2,foil,Positioning,9,0.2,0.0,0.2
ngp2|2026-05-31|night,ngp2,schubert,Line Stop / Wait,22,0.61,0.0,0.61
ngp2|2026-05-31|night,ngp2,manual,Manual,2,0.19,0.0,0.19
ngp2|2026-05-31|night,ngp2,unattributed,Other,8,0.32,0.07,0.25
ngp2|2026-06-01|day,ngp2,hydration,PMK / Media,1,0.04,0.0,0.04
ngp2|2026-06-01|day,ngp2,hydration,Gripper,15,0.59,0.58,0.01
ngp2|2026-06-01|day,ngp2,hydration,Limit Switch,7,0.14,0.14,0.0
ngp2|2026-06-01|day,ngp2,hydration,Catheter Reject,5,0.16,0.16,0.0
ngp2|2026-06-01|day,ngp2,hydration,Other,2,0.04,0.04,0.0
ngp2|2026-06-01|day,ngp2,foil,Detection Fault,15,0.58,0.0,0.58
ngp2|2026-06-01|day,ngp2,foil,Positioning,3,0.05,0.0,0.05
ngp2|2026-06-01|day,ngp2,foil,Other,2,0.12,0.12,0.0
ngp2|2026-06-01|day,ngp2,foil,Sealing Lane,6,0.15,0.0,0.15
ngp2|2026-06-01|day,ngp2,foil,Printer,3,0.1,0.02,0.08
ngp2|2026-06-01|day,ngp2,foil,Edge Trim,2,0.38,0.38,0.0
ngp2|2026-06-01|day,ngp2,foil,Labeler,1,0.1,0.1,0.0
ngp2|2026-06-01|day,ngp2,schubert,Line Stop / Wait,22,0.8,0.0,0.8
ngp2|2026-06-01|day,ngp2,manual,Manual,5,0.65,0.0,0.65
ngp2|2026-06-01|day,ngp2,unattributed,Other,8,0.62,0.0,0.62
ngp2|2026-06-01|night,ngp2,hydration,Timing,1,0.01,0.0,0.01
ngp2|2026-06-01|night,ngp2,hydration,Catheter Reject,9,0.2,0.16,0.04
ngp2|2026-06-01|night,ngp2,hydration,Gripper,14,1.69,1.69,0.0
ngp2|2026-06-01|night,ngp2,hydration,Other,1,0.3,0.3,0.0
ngp2|2026-06-01|night,ngp2,hydration,Limit Switch,10,0.57,0.57,0.0
ngp2|2026-06-01|night,ngp2,hydration,Cap,1,0.02,0.02,0.0
ngp2|2026-06-01|night,ngp2,hydration,PMK / Media,2,0.2,0.17,0.02
ngp2|2026-06-01|night,ngp2,foil,Sealing Lane,9,0.26,0.0,0.26
ngp2|2026-06-01|night,ngp2,foil,Positioning,5,0.08,0.0,0.08
ngp2|2026-06-01|night,ngp2,foil,Detection Fault,18,0.46,0.0,0.46
ngp2|2026-06-01|night,ngp2,foil,Printer,5,0.2,0.17,0.03
ngp2|2026-06-01|night,ngp2,foil,Other,5,0.17,0.11,0.07
ngp2|2026-06-01|night,ngp2,foil,Labeler,1,0.03,0.03,0.0
ngp2|2026-06-01|night,ngp2,schubert,Line Stop / Wait,24,0.96,0.0,0.96
ngp2|2026-06-01|night,ngp2,unattributed,Other,4,0.11,0.0,0.11
ngp2|2026-06-02|day,ngp2,hydration,Gripper,9,0.19,0.19,0.0
ngp2|2026-06-02|day,ngp2,hydration,Catheter Reject,13,0.29,0.29,0.0
ngp2|2026-06-02|day,ngp2,hydration,Cap,5,0.16,0.16,0.0
ngp2|2026-06-02|day,ngp2,hydration,Limit Switch,1,0.02,0.02,0.0
ngp2|2026-06-02|day,ngp2,hydration,Other,4,0.33,0.33,0.0
ngp2|2026-06-02|day,ngp2,hydration,PMK / Media,2,0.94,0.81,0.13
ngp2|2026-06-02|day,ngp2,foil,Sealing Lane,17,0.4,0.0,0.4
ngp2|2026-06-02|day,ngp2,foil,Detection Fault,10,0.37,0.0,0.37
ngp2|2026-06-02|day,ngp2,foil,Printer,4,0.38,0.24,0.13
ngp2|2026-06-02|day,ngp2,foil,Labeler,5,0.37,0.19,0.18
ngp2|2026-06-02|day,ngp2,foil,Other,3,0.09,0.08,0.01
ngp2|2026-06-02|day,ngp2,foil,Positioning,1,0.02,0.0,0.02
ngp2|2026-06-02|day,ngp2,schubert,Line Stop / Wait,16,0.6,0.0,0.6
ngp2|2026-06-02|day,ngp2,manual,Manual,4,0.23,0.12,0.11
ngp2|2026-06-02|day,ngp2,unattributed,Other,5,0.08,0.0,0.08
ngp2|2026-06-02|night,ngp2,hydration,Limit Switch,4,0.16,0.15,0.02
ngp2|2026-06-02|night,ngp2,hydration,Gripper,14,0.44,0.44,0.0
ngp2|2026-06-02|night,ngp2,hydration,Catheter Reject,8,0.22,0.16,0.06
ngp2|2026-06-02|night,ngp2,hydration,Timing,1,0.01,0.01,0.0
ngp2|2026-06-02|night,ngp2,hydration,Cap,1,0.02,0.02,0.0
ngp2|2026-06-02|night,ngp2,hydration,PMK / Media,1,0.22,0.22,0.0
ngp2|2026-06-02|night,ngp2,foil,Detection Fault,27,1.03,0.0,1.03
ngp2|2026-06-02|night,ngp2,foil,Printer,9,0.4,0.05,0.35
ngp2|2026-06-02|night,ngp2,foil,Labeler,10,0.65,0.31,0.35
ngp2|2026-06-02|night,ngp2,foil,Positioning,1,0.02,0.0,0.02
ngp2|2026-06-02|night,ngp2,foil,Other,5,0.24,0.1,0.14
ngp2|2026-06-02|night,ngp2,foil,Sealing Lane,7,0.15,0.0,0.15
ngp2|2026-06-02|night,ngp2,schubert,Line Stop / Wait,20,0.9,0.0,0.9
ngp2|2026-06-02|night,ngp2,manual,Manual,2,0.06,0.0,0.06
ngp2|2026-06-02|night,ngp2,unattributed,Other,5,0.14,0.0,0.14
ngp2|2026-06-03|day,ngp2,hydration,PMK / Media,1,0.07,0.0,0.07
ngp2|2026-06-03|day,ngp2,hydration,Timing,1,0.04,0.0,0.04
ngp2|2026-06-03|day,ngp2,hydration,Gripper,9,0.41,0.39,0.01
ngp2|2026-06-03|day,ngp2,hydration,Limit Switch,3,0.08,0.08,0.0
ngp2|2026-06-03|day,ngp2,hydration,Catheter Reject,4,0.12,0.12,0.0
ngp2|2026-06-03|day,ngp2,foil,Other,8,0.21,0.16,0.05
ngp2|2026-06-03|day,ngp2,foil,Detection Fault,14,0.56,0.05,0.51
ngp2|2026-06-03|day,ngp2,foil,Positioning,5,0.13,0.0,0.13
ngp2|2026-06-03|day,ngp2,foil,Labeler,4,0.45,0.45,0.0
ngp2|2026-06-03|day,ngp2,foil,Printer,8,0.41,0.24,0.17
ngp2|2026-06-03|day,ngp2,foil,Sealing Lane,9,0.22,0.0,0.22
ngp2|2026-06-03|day,ngp2,schubert,Line Stop / Wait,25,0.95,0.0,0.95
ngp2|2026-06-03|day,ngp2,manual,Manual,4,0.14,0.0,0.14
ngp2|2026-06-03|day,ngp2,unattributed,Other,5,0.23,0.0,0.23
ngp2|2026-06-03|night,ngp2,hydration,Other,3,0.29,0.23,0.07
ngp2|2026-06-03|night,ngp2,hydration,Cap,1,0.02,0.02,0.0
ngp2|2026-06-03|night,ngp2,hydration,Catheter Reject,5,0.15,0.15,0.0
ngp2|2026-06-03|night,ngp2,hydration,Gripper,9,0.18,0.15,0.02
ngp2|2026-06-03|night,ngp2,hydration,Limit Switch,3,0.07,0.05,0.02
ngp2|2026-06-03|night,ngp2,hydration,PMK / Media,1,0.17,0.17,0.0
ngp2|2026-06-03|night,ngp2,foil,Other,9,0.66,0.56,0.09
ngp2|2026-06-03|night,ngp2,foil,Detection Fault,10,0.29,0.0,0.29
ngp2|2026-06-03|night,ngp2,foil,Sealing Lane,14,0.34,0.0,0.34
ngp2|2026-06-03|night,ngp2,foil,Printer,3,0.5,0.5,0.0
ngp2|2026-06-03|night,ngp2,foil,Positioning,2,0.03,0.0,0.03
ngp2|2026-06-03|night,ngp2,foil,Labeler,4,0.21,0.09,0.12
ngp2|2026-06-03|night,ngp2,schubert,Line Stop / Wait,14,0.68,0.0,0.68
ngp2|2026-06-03|night,ngp2,manual,Manual,4,0.77,0.62,0.16
ngp2|2026-06-03|night,ngp2,unattributed,Other,3,0.06,0.0,0.06
ngp2|2026-06-04|day,ngp2,hydration,PMK / Media,1,0.04,0.0,0.04
ngp2|2026-06-04|day,ngp2,hydration,Gripper,13,0.89,0.89,0.0
ngp2|2026-06-04|day,ngp2,hydration,Catheter Reject,5,0.17,0.13,0.04
ngp2|2026-06-04|day,ngp2,hydration,Limit Switch,10,0.39,0.39,0.0
ngp2|2026-06-04|day,ngp2,hydration,Cap,2,0.09,0.09,0.0
ngp2|2026-06-04|day,ngp2,foil,Other,3,0.12,0.01,0.11
ngp2|2026-06-04|day,ngp2,foil,Detection Fault,4,0.12,0.0,0.12
ngp2|2026-06-04|day,ngp2,foil,Printer,7,0.68,0.59,0.1
ngp2|2026-06-04|day,ngp2,foil,Labeler,1,0.09,0.09,0.0
ngp2|2026-06-04|day,ngp2,foil,Positioning,1,0.02,0.0,0.02
ngp2|2026-06-04|day,ngp2,foil,Sealing Lane,6,0.2,0.0,0.2
ngp2|2026-06-04|day,ngp2,schubert,Line Stop / Wait,18,1.54,0.0,1.54
ngp2|2026-06-04|day,ngp2,manual,Manual,1,0.27,0.0,0.27
ngp2|2026-06-04|day,ngp2,unattributed,Other,3,0.47,0.0,0.47
ngp2|2026-06-04|night,ngp2,hydration,Cap,4,0.16,0.16,0.0
ngp2|2026-06-04|night,ngp2,hydration,Limit Switch,10,0.25,0.24,0.01
ngp2|2026-06-04|night,ngp2,hydration,Gripper,9,0.21,0.18,0.03
ngp2|2026-06-04|night,ngp2,hydration,Catheter Reject,9,0.21,0.13,0.07
ngp2|2026-06-04|night,ngp2,hydration,Other,1,0.02,0.02,0.0
ngp2|2026-06-04|night,ngp2,hydration,PMK / Media,1,0.17,0.17,0.0
ngp2|2026-06-04|night,ngp2,foil,Sealing Lane,15,0.27,0.0,0.27
ngp2|2026-06-04|night,ngp2,foil,Other,7,0.29,0.22,0.06
ngp2|2026-06-04|night,ngp2,foil,Positioning,2,0.03,0.0,0.03
ngp2|2026-06-04|night,ngp2,foil,Printer,6,0.2,0.11,0.09
ngp2|2026-06-04|night,ngp2,foil,Labeler,3,0.21,0.21,0.0
ngp2|2026-06-04|night,ngp2,foil,Detection Fault,2,0.04,0.0,0.04
ngp2|2026-06-04|night,ngp2,schubert,Line Stop / Wait,14,0.33,0.0,0.33
ngp2|2026-06-04|night,ngp2,manual,Manual,1,0.01,0.0,0.01
ngp2|2026-06-04|night,ngp2,unattributed,Other,2,0.05,0.02,0.02
ngp2|2026-06-13|day,ngp2,hydration,Other,4,3.46,3.46,0.0
ngp2|2026-06-13|day,ngp2,hydration,Cap,1,0.03,0.03,0.0
ngp2|2026-06-13|day,ngp2,hydration,Limit Switch,3,0.08,0.08,0.0
ngp2|2026-06-13|day,ngp2,hydration,Gripper,3,0.1,0.07,0.04
ngp2|2026-06-13|day,ngp2,hydration,PMK / Media,1,0.17,0.17,0.0
ngp2|2026-06-13|day,ngp2,foil,Detection Fault,4,0.13,0.0,0.13
ngp2|2026-06-13|day,ngp2,foil,Other,9,0.26,0.17,0.09
ngp2|2026-06-13|day,ngp2,foil,Sealing Lane,10,0.21,0.0,0.21
ngp2|2026-06-13|day,ngp2,foil,Printer,3,1.68,0.57,1.11
ngp2|2026-06-13|day,ngp2,foil,Positioning,2,0.02,0.0,0.02
ngp2|2026-06-13|day,ngp2,foil,Edge Trim,1,0.05,0.05,0.0
ngp2|2026-06-13|day,ngp2,schubert,Line Stop / Wait,6,0.24,0.0,0.24
ngp2|2026-06-13|day,ngp2,manual,Manual,2,0.06,0.0,0.06
ngp2|2026-06-13|day,ngp2,unattributed,Other,4,0.38,0.3,0.08
ngp2|2026-06-13|night,ngp2,hydration,Limit Switch,6,0.17,0.17,0.0
ngp2|2026-06-13|night,ngp2,hydration,Cap,3,0.07,0.07,0.0
ngp2|2026-06-13|night,ngp2,hydration,Catheter Reject,1,0.05,0.05,0.0
ngp2|2026-06-13|night,ngp2,hydration,PMK / Media,1,0.62,0.62,0.0
ngp2|2026-06-13|night,ngp2,foil,Detection Fault,8,0.33,0.0,0.33
ngp2|2026-06-13|night,ngp2,foil,Other,14,1.17,0.43,0.74
ngp2|2026-06-13|night,ngp2,foil,Positioning,1,0.02,0.0,0.02
ngp2|2026-06-13|night,ngp2,foil,Labeler,10,0.87,0.35,0.51
ngp2|2026-06-13|night,ngp2,foil,Sealing Lane,15,0.61,0.0,0.61
ngp2|2026-06-13|night,ngp2,foil,Printer,3,0.2,0.16,0.04
ngp2|2026-06-13|night,ngp2,foil,Edge Trim,1,0.1,0.1,0.0
ngp2|2026-06-13|night,ngp2,schubert,Line Stop / Wait,12,0.61,0.04,0.57
ngp2|2026-06-13|night,ngp2,manual,Manual,5,0.74,0.0,0.74
ngp2|2026-06-13|night,ngp2,unattributed,Other,6,0.22,0.0,0.22
ngp2|2026-06-14|day,ngp2,hydration,PMK / Media,1,0.18,0.18,0.0
ngp2|2026-06-14|day,ngp2,hydration,Catheter Reject,24,0.87,0.83,0.04
ngp2|2026-06-14|day,ngp2,hydration,Gripper,9,0.27,0.25,0.01
ngp2|2026-06-14|day,ngp2,hydration,Other,9,0.37,0.36,0.01
ngp2|2026-06-14|day,ngp2,hydration,Cover,4,0.21,0.21,0.0
ngp2|2026-06-14|day,ngp2,hydration,Cap,18,0.71,0.6,0.11
ngp2|2026-06-14|day,ngp2,hydration,Limit Switch,11,0.41,0.37,0.05
ngp2|2026-06-14|day,ngp2,hydration,Timing,1,0.05,0.05,0.0
ngp2|2026-06-14|day,ngp2,foil,Other,9,0.23,0.14,0.09
ngp2|2026-06-14|day,ngp2,foil,Edge Trim,2,0.07,0.07,0.0
ngp2|2026-06-14|day,ngp2,foil,Detection Fault,20,0.58,0.06,0.52
ngp2|2026-06-14|day,ngp2,foil,Sealing Lane,10,0.22,0.0,0.22
ngp2|2026-06-14|day,ngp2,foil,Labeler,6,0.37,0.3,0.06
ngp2|2026-06-14|day,ngp2,foil,Printer,6,0.22,0.17,0.05
ngp2|2026-06-14|day,ngp2,foil,Positioning,1,0.02,0.0,0.02
ngp2|2026-06-14|day,ngp2,schubert,Line Stop / Wait,8,0.41,0.0,0.41
ngp2|2026-06-14|day,ngp2,manual,Manual,5,0.23,0.0,0.23
ngp2|2026-06-14|day,ngp2,unattributed,Other,5,0.1,0.0,0.1
ngp2|2026-06-14|night,ngp2,hydration,Cap,17,0.75,0.75,0.0
ngp2|2026-06-14|night,ngp2,hydration,Other,5,0.48,0.48,0.0
ngp2|2026-06-14|night,ngp2,hydration,Catheter Reject,17,0.59,0.59,0.0
ngp2|2026-06-14|night,ngp2,hydration,Limit Switch,6,0.22,0.22,0.0
ngp2|2026-06-14|night,ngp2,hydration,Gripper,4,0.18,0.18,0.0
ngp2|2026-06-14|night,ngp2,hydration,PMK / Media,1,0.19,0.19,0.0
ngp2|2026-06-14|night,ngp2,foil,Detection Fault,34,1.49,0.06,1.43
ngp2|2026-06-14|night,ngp2,foil,Other,8,0.46,0.44,0.02
ngp2|2026-06-14|night,ngp2,foil,Positioning,4,0.15,0.0,0.15
ngp2|2026-06-14|night,ngp2,foil,Labeler,2,0.15,0.15,0.0
ngp2|2026-06-14|night,ngp2,foil,Printer,4,0.23,0.16,0.07
ngp2|2026-06-14|night,ngp2,foil,Sealing Lane,5,0.12,0.0,0.12
ngp2|2026-06-14|night,ngp2,schubert,Line Stop / Wait,12,0.35,0.0,0.35
ngp2|2026-06-14|night,ngp2,manual,Manual,1,0.09,0.0,0.09
ngp2|2026-06-14|night,ngp2,unattributed,Other,6,0.21,0.0,0.21
ngp2|2026-06-15|day,ngp2,hydration,PMK / Media,1,0.0,0.0,0.0
ngp2|2026-06-15|day,ngp2,hydration,Other,6,0.31,0.19,0.12
ngp2|2026-06-15|day,ngp2,hydration,Cap,15,0.59,0.56,0.03
ngp2|2026-06-15|day,ngp2,hydration,Catheter Reject,1,0.02,0.0,0.02
ngp2|2026-06-15|day,ngp2,hydration,Gripper,5,0.39,0.39,0.0
ngp2|2026-06-15|day,ngp2,hydration,Limit Switch,3,0.07,0.07,0.0
ngp2|2026-06-15|day,ngp2,hydration,Timing,2,0.07,0.07,0.0
ngp2|2026-06-15|day,ngp2,foil,Detection Fault,33,1.24,0.0,1.24
ngp2|2026-06-15|day,ngp2,foil,Other,13,0.65,0.39,0.27
ngp2|2026-06-15|day,ngp2,foil,Labeler,3,0.26,0.11,0.15
ngp2|2026-06-15|day,ngp2,foil,Sealing Lane,7,0.15,0.0,0.15
ngp2|2026-06-15|day,ngp2,foil,Printer,3,0.11,0.04,0.07
ngp2|2026-06-15|day,ngp2,foil,Positioning,3,0.06,0.0,0.06
ngp2|2026-06-15|day,ngp2,schubert,Line Stop / Wait,13,0.34,0.0,0.34
ngp2|2026-06-15|day,ngp2,unattributed,Other,7,0.2,0.0,0.2
ngp2|2026-06-15|night,ngp2,hydration,Gripper,5,0.16,0.16,0.0
ngp2|2026-06-15|night,ngp2,hydration,Cap,12,0.44,0.42,0.03
ngp2|2026-06-15|night,ngp2,hydration,Catheter Reject,8,0.38,0.38,0.0
ngp2|2026-06-15|night,ngp2,hydration,Limit Switch,1,0.02,0.02,0.0
ngp2|2026-06-15|night,ngp2,hydration,Other,3,0.29,0.29,0.0
ngp2|2026-06-15|night,ngp2,hydration,Timing,1,0.14,0.14,0.0
ngp2|2026-06-15|night,ngp2,hydration,PMK / Media,1,0.48,0.0,0.48
ngp2|2026-06-15|night,ngp2,foil,Other,13,0.63,0.51,0.11
ngp2|2026-06-15|night,ngp2,foil,Sealing Lane,7,0.13,0.0,0.13
ngp2|2026-06-15|night,ngp2,foil,Detection Fault,38,1.25,0.0,1.25
ngp2|2026-06-15|night,ngp2,foil,Printer,10,0.57,0.29,0.28
ngp2|2026-06-15|night,ngp2,foil,Positioning,7,0.14,0.0,0.14
ngp2|2026-06-15|night,ngp2,foil,Labeler,8,0.62,0.33,0.29
ngp2|2026-06-15|night,ngp2,schubert,Line Stop / Wait,14,0.48,0.0,0.48
ngp2|2026-06-15|night,ngp2,manual,Manual,6,0.48,0.0,0.48
ngp2|2026-06-15|night,ngp2,unattributed,Other,5,0.15,0.0,0.15
ngp2|2026-06-16|day,ngp2,hydration,PMK / Media,1,0.04,0.0,0.04
ngp2|2026-06-16|day,ngp2,hydration,Cap,38,1.27,1.09,0.18
ngp2|2026-06-16|day,ngp2,hydration,Catheter Reject,4,0.15,0.11,0.04
ngp2|2026-06-16|day,ngp2,hydration,Other,9,1.01,1.01,0.0
ngp2|2026-06-16|day,ngp2,hydration,Gripper,13,0.55,0.55,0.0
ngp2|2026-06-16|day,ngp2,hydration,Timing,3,0.61,0.61,0.0
ngp2|2026-06-16|day,ngp2,hydration,Limit Switch,7,0.3,0.3,0.0
ngp2|2026-06-16|day,ngp2,hydration,Cover,2,0.08,0.08,0.0
ngp2|2026-06-16|day,ngp2,foil,Detection Fault,17,0.49,0.0,0.49
ngp2|2026-06-16|day,ngp2,foil,Positioning,8,0.41,0.0,0.41
ngp2|2026-06-16|day,ngp2,foil,Other,8,0.56,0.15,0.42
ngp2|2026-06-16|day,ngp2,foil,Printer,4,0.15,0.11,0.04
ngp2|2026-06-16|day,ngp2,foil,Edge Trim,3,0.14,0.14,0.0
ngp2|2026-06-16|day,ngp2,foil,Labeler,1,0.2,0.2,0.0
ngp2|2026-06-16|day,ngp2,schubert,Line Stop / Wait,17,0.87,0.0,0.87
ngp2|2026-06-16|day,ngp2,manual,Manual,3,0.13,0.0,0.13
ngp2|2026-06-16|day,ngp2,unattributed,Other,5,0.15,0.07,0.07
ngp2|2026-06-16|night,ngp2,hydration,Cap,32,0.89,0.89,0.0
ngp2|2026-06-16|night,ngp2,hydration,Gripper,12,0.46,0.46,0.0
ngp2|2026-06-16|night,ngp2,hydration,Catheter Reject,8,0.17,0.17,0.0
ngp2|2026-06-16|night,ngp2,hydration,Other,7,0.2,0.2,0.0
ngp2|2026-06-16|night,ngp2,hydration,Limit Switch,13,0.29,0.29,0.0
ngp2|2026-06-16|night,ngp2,hydration,Timing,1,0.04,0.04,0.0
ngp2|2026-06-16|night,ngp2,hydration,PMK / Media,1,0.27,0.27,0.0
ngp2|2026-06-16|night,ngp2,foil,Other,5,0.18,0.08,0.1
ngp2|2026-06-16|night,ngp2,foil,Printer,8,0.53,0.42,0.11
ngp2|2026-06-16|night,ngp2,foil,Detection Fault,1,0.02,0.0,0.02
ngp2|2026-06-16|night,ngp2,foil,Edge Trim,2,0.28,0.19,0.09
ngp2|2026-06-16|night,ngp2,foil,Labeler,6,0.59,0.44,0.15
ngp2|2026-06-16|night,ngp2,foil,Positioning,1,0.01,0.0,0.01
ngp2|2026-06-16|night,ngp2,foil,Sealing Lane,1,0.03,0.0,0.03
ngp2|2026-06-16|night,ngp2,schubert,Line Stop / Wait,13,0.92,0.0,0.92
ngp2|2026-06-16|night,ngp2,manual,Manual,1,0.11,0.0,0.11
ngp2|2026-06-16|night,ngp2,unattributed,Other,6,0.16,0.0,0.16
ngp2|2026-06-17|day,ngp2,hydration,PMK / Media,2,0.38,0.36,0.02
ngp2|2026-06-17|day,ngp2,hydration,Gripper,9,0.39,0.39,0.0
ngp2|2026-06-17|day,ngp2,hydration,Catheter Reject,4,0.33,0.33,0.0
ngp2|2026-06-17|day,ngp2,hydration,Cap,20,0.56,0.51,0.05
ngp2|2026-06-17|day,ngp2,hydration,Limit Switch,15,0.35,0.34,0.01
ngp2|2026-06-17|day,ngp2,hydration,Timing,3,1.38,1.38,0.0
ngp2|2026-06-17|day,ngp2,hydration,Other,2,0.2,0.2,0.0
ngp2|2026-06-17|day,ngp2,foil,Printer,6,0.22,0.12,0.11
