ShiftKey,LineId,Segment,SegmentLabel,Count,Hours,HaltedHours,StoppedHours,SegmentColor
ngp2|2026-06-18|night,ngp2,manual,Manual,1,0.03,0.0,0.03,#636e72
ngp2|2026-06-18|night,ngp2,unattributed,Other,13,0.3,0.0,0.3,#b2bec3
ngp2|2026-06-19|day,ngp2,hydration,Hydration,58,2.78,2.72,0.06,#e76f51
ngp2|2026-06-19|day,ngp2,foil,Foil,14,0.74,0.4,0.34,#e9c46a
ngp2|2026-06-19|day,ngp2,schubert,Schubert,36,1.82,0.0,1.82,#2a9d8f
ngp2|2026-06-19|day,ngp2,manual,Manual,3,0.14,0.0,0.14,#636e72
ngp2|2026-06-19|day,ngp2,unattributed,Other,5,0.19,0.0,0.19,#b2bec3
ngp2|2026-06-19|night,ngp2,hydration,Hydration,39,2.07,2.03,0.03,#e76f51
ngp2|2026-06-19|night,ngp2,foil,Foil,12,0.64,0.47,0.17,#e9c46a
ngp2|2026-06-19|night,ngp2,schubert,Schubert,26,1.6,0.0,1.6,#2a9d8f
ngp2|2026-06-19|night,ngp2,manual,Manual,1,0.09,0.0,0.09,#636e72
ngp2|2026-06-19|night,ngp2,unattributed,Other,7,0.24,0.04,0.2,#b2bec3
ngp2|2026-07-08|day,ngp2,hydration,Hydration,47,2.6,2.4,0.19,#e76f51
ngp2|2026-07-08|day,ngp2,foil,Foil,111,4.31,0.71,3.6,#e9c46a
ngp2|2026-07-08|day,ngp2,schubert,Schubert,8,0.47,0.0,0.47,#2a9d8f
ngp2|2026-07-08|day,ngp2,manual,Manual,8,0.37,0.0,0.37,#636e72
ngp2|2026-07-08|day,ngp2,unattributed,Other,3,0.52,0.47,0.05,#b2bec3
ngp2|2026-07-08|night,ngp2,hydration,Hydration,38,1.53,1.45,0.08,#e76f51
ngp2|2026-07-08|night,ngp2,foil,Foil,57,6.19,0.5,5.69,#e9c46a
ngp2|2026-07-08|night,ngp2,schubert,Schubert,8,0.39,0.0,0.39,#2a9d8f
ngp2|2026-07-08|night,ngp2,manual,Manual,2,0.26,0.0,0.26,#636e72
ngp2|2026-07-08|night,ngp2,unattributed,Other,2,0.09,0.0,0.09,#b2bec3
ngp2|2026-07-09|day,ngp2,hydration,Hydration,39,2.07,1.95,0.12,#e76f51
ngp2|2026-07-09|day,ngp2,foil,Foil,36,8.58,7.84,0.74,#e9c46a
ngp2|2026-07-09|day,ngp2,schubert,Schubert,2,0.09,0.0,0.09,#2a9d8f
ngp2|2026-07-09|day,ngp2,manual,Manual,4,0.07,0.0,0.07,#636e72
ngp2|2026-07-09|day,ngp2,unattributed,Other,0,0.0,0.0,0.0,#b2bec3
ngp2|2026-07-09|night,ngp2,hydration,Hydration,57,2.98,1.98,1.0,#e76f51
ngp2|2026-07-09|night,ngp2,foil,Foil,122,5.01,1.69,3.32,#e9c46a
ngp2|2026-07-09|night,ngp2,schubert,Schubert,5,0.3,0.0,0.3,#2a9d8f
ngp2|2026-07-09|night,ngp2,manual,Manual,4,0.1,0.0,0.1,#636e72
ngp2|2026-07-09|night,ngp2,unattributed,Other,3,0.06,0.02,0.04,#b2bec3
ngp2|2026-07-10|day,ngp2,hydration,Hydration,52,2.12,1.81,0.31,#e76f51
ngp2|2026-07-10|day,ngp2,foil,Foil,69,2.68,1.03,1.64,#e9c46a
ngp2|2026-07-10|day,ngp2,schubert,Schubert,45,3.08,0.0,3.08,#2a9d8f
ngp2|2026-07-10|day,ngp2,manual,Manual,3,0.27,0.0,0.27,#636e72
ngp2|2026-07-10|day,ngp2,unattributed,Other,6,0.13,0.0,0.13,#b2bec3
ngp2|2026-07-10|night,ngp2,hydration,Hydration,27,1.03,1.03,0.0,#e76f51
ngp2|2026-07-10|night,ngp2,foil,Foil,119,3.78,0.75,3.03,#e9c46a
ngp2|2026-07-10|night,ngp2,schubert,Schubert,17,1.08,0.67,0.41,#2a9d8f
ngp2|2026-07-10|night,ngp2,manual,Manual,1,0.31,0.0,0.31,#636e72
ngp2|2026-07-10|night,ngp2,unattributed,Other,2,0.06,0.0,0.06,#b2bec3
ngp2|2026-07-11|day,ngp2,hydration,Hydration,32,1.26,0.88,0.38,#e76f51
ngp2|2026-07-11|day,ngp2,foil,Foil,147,4.95,1.09,3.86,#e9c46a
ngp2|2026-07-11|day,ngp2,schubert,Schubert,8,0.4,0.0,0.4,#2a9d8f
ngp2|2026-07-11|day,ngp2,manual,Manual,4,0.65,0.31,0.34,#636e72
ngp2|2026-07-11|day,ngp2,unattributed,Other,2,0.05,0.0,0.05,#b2bec3
ngp2|2026-07-11|night,ngp2,hydration,Hydration,35,0.79,0.58,0.22,#e76f51
ngp2|2026-07-11|night,ngp2,foil,Foil,147,5.51,1.17,4.34,#e9c46a
ngp2|2026-07-11|night,ngp2,schubert,Schubert,12,0.6,0.0,0.6,#2a9d8f
ngp2|2026-07-11|night,ngp2,manual,Manual,2,0.09,0.0,0.09,#636e72
ngp2|2026-07-11|night,ngp2,unattributed,Other,4,0.13,0.03,0.1,#b2bec3
ngp2|2026-07-12|day,ngp2,hydration,Hydration,62,3.47,3.23,0.24,#e76f51
ngp2|2026-07-12|day,ngp2,foil,Foil,113,3.56,1.25,2.31,#e9c46a
ngp2|2026-07-12|day,ngp2,schubert,Schubert,9,0.25,0.0,0.25,#2a9d8f
ngp2|2026-07-12|day,ngp2,manual,Manual,3,0.29,0.11,0.17,#636e72
ngp2|2026-07-12|day,ngp2,unattributed,Other,5,0.13,0.02,0.1,#b2bec3
ngp2|2026-07-12|night,ngp2,hydration,Hydration,40,1.71,1.53,0.18,#e76f51
ngp2|2026-07-12|night,ngp2,foil,Foil,67,2.54,1.15,1.39,#e9c46a
ngp2|2026-07-12|night,ngp2,schubert,Schubert,30,1.55,0.22,1.32,#2a9d8f
ngp2|2026-07-12|night,ngp2,manual,Manual,2,0.05,0.0,0.05,#636e72
ngp2|2026-07-12|night,ngp2,unattributed,Other,11,0.34,0.01,0.32,#b2bec3
ngp2|2026-07-13|day,ngp2,hydration,Hydration,68,5.01,4.27,0.74,#e76f51
ngp2|2026-07-13|day,ngp2,foil,Foil,37,2.3,0.67,1.63,#e9c46a
ngp2|2026-07-13|day,ngp2,schubert,Schubert,9,0.42,0.0,0.42,#2a9d8f
ngp2|2026-07-13|day,ngp2,manual,Manual,4,0.28,0.0,0.28,#636e72
ngp2|2026-07-13|day,ngp2,unattributed,Other,5,0.22,0.02,0.19,#b2bec3
ngp2|2026-07-13|night,ngp2,hydration,Hydration,29,1.67,1.62,0.04,#e76f51
ngp2|2026-07-13|night,ngp2,foil,Foil,37,1.26,0.68,0.58,#e9c46a
ngp2|2026-07-13|night,ngp2,schubert,Schubert,24,0.99,0.0,0.99,#2a9d8f
ngp2|2026-07-13|night,ngp2,manual,Manual,2,0.27,0.24,0.02,#636e72
ngp2|2026-07-13|night,ngp2,unattributed,Other,6,0.33,0.0,0.33,#b2bec3
ngp2|2026-07-14|day,ngp2,hydration,Hydration,28,2.37,2.16,0.21,#e76f51
ngp2|2026-07-14|day,ngp2,foil,Foil,34,2.92,2.04,0.88,#e9c46a
ngp2|2026-07-14|day,ngp2,schubert,Schubert,15,1.14,0.08,1.07,#2a9d8f
ngp2|2026-07-14|day,ngp2,manual,Manual,2,0.51,0.0,0.51,#636e72
ngp2|2026-07-14|day,ngp2,unattributed,Other,5,0.28,0.0,0.28,#b2bec3
ngp2|2026-07-14|night,ngp2,hydration,Hydration,27,1.17,1.09,0.08,#e76f51
ngp2|2026-07-14|night,ngp2,foil,Foil,75,2.29,0.33,1.96,#e9c46a
ngp2|2026-07-14|night,ngp2,schubert,Schubert,28,0.8,0.0,0.8,#2a9d8f
ngp2|2026-07-14|night,ngp2,manual,Manual,0,0.0,0.0,0.0,#636e72
ngp2|2026-07-14|night,ngp2,unattributed,Other,9,0.23,0.02,0.21,#b2bec3
